"sampling_agency","run_year","recovery_date","fishery","recovery_location_code","length","sampling_site","recovery_location_name","tag_code","estimated_number","hatchery_location_name","brood_year"
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",857,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",826,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",798,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110628,40,"6MO      PSMB",765,"AVMA","POINT SUR-CA/MEX.BOR","68637",4.3,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110630,10,"6MO      PPPS",775,"SCMO","PIGEON PT.-POINT SUR","68637",1.83,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",790,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",761,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",930,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110802,10,"6MO      NHPS",783,"SCMO","NAVARRO HD-POINT SUR","68637",3.59,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040503,10,"5M2223405O3405  10",740,"3405","CHARLESTON AREA 5","65460",3.67,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110820,10,"6MO      PPPS",792,"SCMO","PIGEON PT.-POINT SUR","68637",3.59,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",899,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040503,10,"5M2223405O3405  10",831,"3405","CHARLESTON AREA 5","65460",3.67,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",879,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110415,40,"6MO      FRPP",795,"BESF","FORT ROSS-PIGEON PT","68637",1.8,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110504,10,"6MO      PRPP",748,"PRSF","PT.REYES-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040503,10,"5M2223405O3405  10",675,"3405","CHARLESTON AREA 5","65460",3.67,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110509,10,"6MO      PRPP",725,"PRSF","PT.REYES-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",800,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",815,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110510,10,"6MO      PRPS",740,"PRSF","PT.REYES-PT.SUR","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",900,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110510,10,"6MO      PRPS",685,"PRSF","PT.REYES-PT.SUR","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040504,10,"5M2220202O0202  10",750,"202","ASTORIA AREA 2","65460",2.07,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110512,40,"6MO      FRPP",640,"PRSF","FORT ROSS-PIGEON PT","68637",3.6,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110513,10,"6MO      PRPP",640,"PRSF","PT.REYES-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110514,10,"6MO      PRPP",680,"PRSF","PT.REYES-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",842,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",810,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",904,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110514,10,"6MO      PRPP",710,"PRSF","PT.REYES-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",899,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110514,10,"6MO      PRPP",720,"PRSF","PT.REYES-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040506,10,"5M2223405O3405  10",730,"3405","CHARLESTON AREA 5","65460",3.67,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110514,40,"6MO      FRPP",720,"BOSF","FORT ROSS-PIGEON PT","68637",3.6,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",835,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110515,10,"6MO      PAPR",740,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040510,10,"5M2222404O2404  10",890,"2404","NEWPORT AREA 4","65460",2.49,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",862,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",960,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110527,10,"6MO      PAPR",652,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",875,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110527,10,"6MO      PAPR",701,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040511,10,"5M2222404O2404  10",765,"2404","NEWPORT AREA 4","65460",2.49,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110529,10,"6MO      PAPP",751,"BOSF","PT.ARENA-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110529,10,"6MO      PAPP",785,"BOSF","PT.ARENA-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040515,10,"5M2222404O2404  10",770,"2404","NEWPORT AREA 4","65460",2.49,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110529,10,"6MO      PAPR",799,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110531,10,"6MO      PAPR",751,"FBSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",858,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",750,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",892,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110531,10,"6MO      PAPP",770,"SFSF","PT.ARENA-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040516,10,"5M2223405O3405  10",850,"3405","CHARLESTON AREA 5","65460",1.97,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110531,10,"6MO      PAPP",683,"SFSF","PT.ARENA-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",853,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110629,10,"6MO      PAPR",685,"BOSF","PT.ARENA-PT.REYES","68637",4.56,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040516,10,"5M2223405O3405  10",785,"3405","CHARLESTON AREA 5","65460",1.97,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110630,10,"6MO      PAPP",825,"PRSF","PT.ARENA-PIGEON PT.","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",732,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",779,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110630,10,"6MO      PAPP",737,"PRSF","PT.ARENA-PIGEON PT.","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",858,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110630,10,"6MO      PAPR",700,"BOSF","PT.ARENA-PT.REYES","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110630,10,"6MO      PAPR",740,"BOSF","PT.ARENA-PT.REYES","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111114,50,"6FCSAAMN NBFH",831,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040516,10,"5M2223405O3405  10",722,"3405","CHARLESTON AREA 5","65460",1.97,"NIMBUS FISH HATCHERY",2000
"ODFW",2004,20040516,10,"5M2223405O3405  10",727,"3405","CHARLESTON AREA 5","65460",1.97,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110630,10,"6MO      PAPR",640,"BOSF","PT.ARENA-PT.REYES","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110630,10,"6MO      PAPR",690,"BOSF","PT.ARENA-PT.REYES","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110630,10,"6MO      PAPR",735,"BOSF","PT.ARENA-PT.REYES","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",785,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040516,10,"5M2223405O3405  10",720,"3405","CHARLESTON AREA 5","65460",1.97,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",799,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",904,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110630,10,"6MO      PAPR",694,"BOSF","PT.ARENA-PT.REYES","68637",4.56,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110701,10,"6MO      PAPP",755,"PRSF","PT.ARENA-PIGEON PT.","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",834,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110701,10,"6MO      PAPP",780,"PRSF","PT.ARENA-PIGEON PT.","68637",2,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040517,10,"5M2223405O3405  10",825,"3405","CHARLESTON AREA 5","65460",3.84,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110701,10,"6MO      PAPR",770,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",785,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",829,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",890,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110701,10,"6MO      PAPR",790,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110701,10,"6MO      PAPR",816,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110701,10,"6MO      PAPP",704,"SFSF","PT.ARENA-PIGEON PT.","68637",2,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040517,10,"5M2222404O2404  10",810,"2404","NEWPORT AREA 4","65460",5.26,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110701,10,"6MO      PAPP",740,"SFSF","PT.ARENA-PIGEON PT.","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110701,10,"6MO      PAPP",834,"SFSF","PT.ARENA-PIGEON PT.","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",868,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040517,10,"5M2222404O2404  10",740,"2404","NEWPORT AREA 4","65460",5.26,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",868,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",824,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110702,10,"6MO      PAPR",730,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110702,10,"6MO      PAPR",800,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110705,10,"6MO      PAPR",770,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040517,10,"5M2222404O2404  10",810,"2404","NEWPORT AREA 4","65460",5.26,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110705,10,"6MO      PAPR",720,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110705,10,"6MO      PAPR",720,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",782,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",800,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",851,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110705,10,"6MO      PAPR",750,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110705,10,"6MO      PAPR",860,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040517,10,"5M2220204O0204  10",745,"204","ASTORIA AREA 4","65460",1.31,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110713,10,"6MO      PAPP",750,"PRSF","PT.ARENA-PIGEON PT.","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",826,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",810,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",727,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040518,10,"5M2222404O2404  10",850,"2404","NEWPORT AREA 4","65460",5.26,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110713,10,"6MO      PAPR",764,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",771,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",832,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",845,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",820,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",710,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",862,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040518,10,"5M2220201O0201  10",680,"201","ASTORIA AREA 1","65460",7.18,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",840,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",725,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",771,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",738,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",850,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",747,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",692,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",750,"BOSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",868,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040520,10,"5M2222404O2404  10",670,"2404","NEWPORT AREA 4","65460",5.26,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",820,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",764,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",794,"FBSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",690,"FBSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",738,"FBSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040524,10,"5M2222404O2404  10",880,"2404","NEWPORT AREA 4","65460",1.87,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110713,10,"6MO      PAPR",715,"FBSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",840,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110713,10,"6MO      PAPR",846,"FBSF","PT.ARENA-PT.REYES","68637",2,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040526,10,"5M2222404O2404  10",770,"2404","NEWPORT AREA 4","65460",1.87,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110718,10,"6MO      PAPR",760,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",767,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040527,10,"5M2222404O2404  10",740,"2404","NEWPORT AREA 4","65460",1.87,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",784,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",818,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110718,40,"6MO      FRPP",659,"BOSF","FORT ROSS-PIGEON PT","68637",2.73,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110719,10,"6MO      PAPR",710,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",773,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",714,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110719,10,"6MO      PAPR",779,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040527,10,"5M2222404O2404  10",770,"2404","NEWPORT AREA 4","65460",1.87,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110719,10,"6MO      PAPR",790,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110719,10,"6MO      PAPR",770,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",739,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",879,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110719,10,"6MO      PAPR",720,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040528,10,"5M2222404O2404  10",790,"2404","NEWPORT AREA 4","65460",1.87,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110719,10,"6MO      PAPR",702,"FBSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",785,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",864,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110720,10,"6MO      PAPR",718,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040528,10,"5M2222404O2404  10",750,"2404","NEWPORT AREA 4","65460",1.87,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110720,10,"6MO      PAPP",710,"SFSF","PT.ARENA-PIGEON PT.","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",800,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",864,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",790,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",760,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110724,40,"6MO      FRPP",745,"BOSF","FORT ROSS-PIGEON PT","68637",2.73,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040528,10,"5M2222404O2404  10",715,"2404","NEWPORT AREA 4","65460",1.87,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110727,40,"6MO      FRPP",830,"BOSF","FORT ROSS-PIGEON PT","68637",2.73,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110729,10,"6MO      PAPR",750,"BOSF","PT.ARENA-PT.REYES","68637",2.29,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",945,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",734,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040604,10,"5M2223405O3405  10",854,"3405","CHARLESTON AREA 5","65460",3.92,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",861,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110802,10,"6MO      SFPR",697,"BOSF","SPAN.FLAT-PT.REYES","68637",2.54,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110802,10,"6MO      SFPR",770,"BOSF","SPAN.FLAT-PT.REYES","68637",2.54,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20110802,10,"6MO      SFPR",825,"BOSF","SPAN.FLAT-PT.REYES","68637",2.54,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040604,10,"5M2223405O3405  10",865,"3405","CHARLESTON AREA 5","65460",3.92,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110802,10,"6MO      SFPP",870,"PRSF","SPAN.FLAT-PIGEON PT.","68637",2.54,"NIMBUS FISH HATCHERY",2008
"CDFW",2011,20111116,50,"6FCSAAMN NBFH",636,"NBFH","NIMBUS FISH HATCHERY","68638",1.01,"NIMBUS FISH HATCHERY",2008
"ODFW",2004,20040604,10,"5M2222404O2404  10",790,"2404","NEWPORT AREA 4","65460",1.95,"NIMBUS FISH HATCHERY",2000
"CDFW",2011,20110809,10,"6MO      PAPR",756,"BOSF","PT.ARENA-PT.REYES","68637",2.54,"NIMBUS FISH HATCHERY",2008
